kc_word	kc_freq	eng_gloss	pmi_score	pair_count	confidence	rank
Jeims	38	john	5.0271	20	22.4819	2
Jeims	38	zebedee	7.1202	6	17.4409	3
Jeims	38	andrew	6.7052	6	16.4243	4
Jeims	38	simon	4.8527	9	14.5582	5
Jeriko	6	jericho	10.3681	6	25.3967	1
Jerusalem	147	jerusalem	5.7224	138	67.2230	1
Jerusalem	147	judæa	3.7866	11	12.5587	2
Jerusalem	147	return	3.2299	8	9.1355	3
Jerusalem	147	city	2.2299	14	8.3434	4
Jerusalem	147	mount	3.6830	5	8.2355	5
Jesi	5	jesse	10.6312	5	23.7720	1
Johan	164	john	5.5728	126	62.5549	1
Johan	164	baptist	5.5956	14	20.9366	2
Johan	164	jame	4.6696	20	20.8829	3
Johan	164	baptism	4.5314	11	15.0290	4
Johan	164	baptiz	3.6480	14	13.6496	5
Jonah	8	jona	9.3681	8	26.4971	1
Jonah	8	generation	7.2901	6	17.8571	2
Jopa	11	joppa	9.4937	10	30.0216	1
Jopa	11	peter	4.8212	6	11.8096	2
Jopa	11	send	3.8326	5	8.5700	3
Jordan	15	jordan	9.0462	15	35.0358	1
Jordan	15	baptiz	5.8763	6	14.3939	2
Jordan	15	judæa	5.9419	5	13.2864	3
Jordan	15	galilee	5.3458	5	11.9535	4
Jordan	15	john	4.3681	5	9.7675	5
Josef	44	joseph	7.3562	30	40.2914	1
Josef	44	mary	5.2920	10	16.7349	2
Josef	44	jose	7.2306	5	16.1682	3
Josef	44	mother	3.9612	7	10.4803	4
Josef	44	son	2.5788	12	8.9332	5
Juda	221	jew	5.0571	167	65.3515	1
Juda	221	greek	4.5522	17	18.7693	2
Juda	221	gentile	3.0184	21	13.8319	3
Juda	221	circumcision	3.7960	12	13.1496	4
Juda	221	jews'	5.1652	6	12.6521	5
Judah	12	juda	7.0462	8	19.9297	1
Judas	42	juda	7.1458	30	39.1389	1
Judas	42	iscariot	7.5608	11	25.0763	2
Judas	42	betray	6.1982	14	23.1916	3
Judas	42	twelve	4.4139	7	11.6782	4
Judas	42	chief	3.7794	8	10.6898	5
Judia	48	judæa	7.2994	41	46.7392	1
Judia	48	galilee	5.1531	14	19.2812	2
Judia	48	jordan	6.0462	6	14.8101	3
Judia	48	throughout	5.3681	7	14.2028	4
Judia	48	jerusalem	3.8136	12	13.2105	5
Ka	339	father	1.3216	39	8.2535	1
Ka	339	friend	2.6735	9	8.0205	2
Ka	339	brother	1.3090	34	7.6327	3
Ka	339	father'	3.0455	6	7.4598	4
Ka	339	sir	2.9630	6	7.2578	5
Kaa	111	father	2.4018	27	12.4802	1
Kaa	111	christ	2.1724	33	12.4796	2
Kaa	111	lord	1.9711	36	11.8264	3
Kaa	111	grace	3.0592	14	11.4463	4
Kaa	111	jesu	1.3343	33	7.6647	5
Kaaning	73	holy	1.6929	5	3.7854	1
Kaaning	73	jew	1.5934	5	3.5629	2
Kaaning	73	man	0.6587	16	2.6347	3
Kaaning	73	know	0.8091	8	2.2884	4
Kaaning	73	god	0.5429	16	2.1589	5
Kaia	5	gaiu	10.6312	5	23.7720	1
Kaiafa	9	caiapha	9.7832	9	29.3495	1
Kaiafa	9	high	6.0359	7	15.9696	2
Kaiafa	9	priest	5.4106	7	14.3152	3
Kalati	6	galatia	10.1051	5	22.5957	1
Kama	232	father	1.9409	41	12.4280	1
Kama	232	baptize	4.6097	5	10.3076	2
Kama	232	whosoever	2.5560	16	10.2239	3
Kama	232	sake	2.5508	12	8.8362	4
Kama	232	lose	3.5102	5	7.8490	5
Kapernaum	16	capernaum	8.9531	16	35.8124	1
Kapernaum	16	enter	4.0559	5	9.0692	2
Kapernaum	16	day	2.4970	5	5.5834	3
Khachia	23	devil	6.0933	20	27.2499	1
Khachia	23	cast	4.0287	8	11.3948	2
Khainah	6	light	6.3502	5	14.1995	1
Khazaw	37	world	5.2005	35	30.7666	1
Khazaw	37	know	1.5968	7	4.2248	2
Khazaw	37	thi	1.3609	9	4.0827	3
Khazaw	37	thing	0.7918	5	1.7705	4
Khazaw	37	god	0.3306	7	0.8696	5
Khazing	1679	god	2.1716	1138	72.8289	1
Khazing	1679	prophet	2.1031	141	24.9735	2
Khazing	1679	grace	1.7251	84	15.8112	3
Khazing	1679	christ	0.9838	219	14.5595	4
Khazing	1679	kingdom	1.2949	80	11.5816	5
Khraws	10	crucify	6.6014	6	16.1701	1
Khraws	10	cry	5.3532	5	11.9701	2
Khri	551	christ	3.7053	474	80.6695	1
Khri	551	jesu	1.8549	235	28.4349	2
Khri	551	grace	2.6127	51	18.6586	3
Khri	551	god	1.2042	191	16.5455	4
Khri	551	christ'	3.8472	14	14.3949	5
Khua	26	together	3.5085	5	7.8453	1
Khua	26	city	3.2437	5	7.2531	2
Khua	26	house	2.9747	5	6.6516	3
Khua	26	day	2.2819	7	6.0375	4
Khua	26	man	0.4700	5	1.0509	5
Khuapui	20	city	5.3877	17	22.2142	1
Khuapui	20	person	2.9931	5	6.6928	2
Khuapui	20	man	1.1115	6	2.7227	3
Khungsai	34	passover	7.8656	26	40.1071	1
