kc_word	kc_freq	eng_gloss	pmi_score	pair_count	confidence	rank
Amen	45	curse	5.5815	12	19.3348	2
Amen	45	glory	4.7510	15	18.4004	3
Amen	45	bless	3.9049	9	11.7146	4
Amen	45	person	2.4276	16	9.7103	5
Amminadab	12	amminadab	11.2784	6	27.6264	1
Amminadab	12	son	2.3873	5	5.3381	2
Ammon	113	ammon	7.9536	78	70.2443	1
Ammon	113	ammonite	7.7702	24	38.0661	2
Ammon	113	child	3.8166	79	33.9227	3
Ammon	113	jephthah	7.0998	13	25.5988	4
Ammon	113	moab	4.8935	16	19.5739	5
Amnon	19	amnon	10.2744	15	39.7928	1
Amnon	19	tamar	8.7790	7	23.2270	2
Amnon	19	absalom	7.4279	9	22.2836	3
Amnon	19	sister	6.5899	7	17.4354	4
Amnon	19	king'	5.1836	6	12.6973	5
Amon	21	amon	10.2905	15	39.8550	1
Amon	21	josiah	7.6935	7	20.3551	2
Amon	21	stead	6.4711	5	14.4698	3
Amon	21	reign	5.0171	6	12.2894	4
Amon	21	king	2.9807	11	9.8859	5
Amor	87	amorite	8.3667	79	74.3648	1
Amor	87	jebusite	7.6549	20	34.2339	2
Amor	87	sihon	7.6240	19	33.2323	3
Amor	87	hittite	7.2421	19	31.5677	4
Amor	87	canaanite	6.7467	21	30.9172	5
Amos	8	amo	11.6708	7	30.8779	1
Amoz	11	amoz	11.1630	11	37.0234	1
Amoz	11	isaiah	9.8634	11	32.7132	2
Amoz	11	hezekiah	6.8930	5	15.4133	3
Amoz	11	prophet	5.4234	7	14.3491	4
Amoz	11	son	3.6503	11	12.1067	5
Amram	14	amram	11.0561	10	34.9623	1
Amram	14	kohath	8.9406	6	21.8999	2
Amram	14	mose	3.8466	5	8.6013	3
Amram	14	son	2.8430	8	8.0411	4
An	41	eat	3.6151	12	12.5230	1
An	41	fast	5.1696	5	11.5595	2
An	41	meat	3.8562	5	8.6228	3
An	41	bread	3.4879	5	7.7993	4
An	41	bring	2.4883	7	6.5833	5
Anak	5	anak	11.8634	5	26.5274	1
Anakim	8	anakim	11.5008	7	30.4284	1
Ananias	10	anania	11.5415	10	36.4974	1
Anathoth	18	anathoth	10.4525	11	34.6670	1
Andrew	12	andrew	11.2784	12	39.0697	1
Andrew	12	simon	8.4260	9	25.2780	2
Andrew	12	jame	8.6155	6	21.1035	3
Andrew	12	philip	8.6004	5	19.2310	4
Andrew	12	john	6.8634	6	16.8119	5
Ani	6	day	3.7799	6	9.2589	1
Anlaak	15	week	8.8976	6	21.7946	1
Anlaak	15	harvest	8.1789	7	21.6394	2
Anlaak	15	feast	6.1186	5	13.6816	3
Anlaak	15	time	3.8585	5	8.6278	4
Anlaak	15	lord	0.5869	5	0.5996	5
Anluum	29	unleaven	8.2278	14	30.7857	1
Anluum	29	bread	5.7530	17	23.7204	2
Anluum	29	loaf	7.9610	8	22.5172	3
Anluum	29	feast	6.1675	10	19.5033	4
Anluum	29	seven	4.7283	9	14.1848	5
Anneak	9	eat	4.8027	6	11.7642	1
Antang	8	offer	5.1446	6	12.6016	1
Antioch	22	antioch	10.4040	18	44.1404	1
Antioch	22	barnaba	7.9186	5	17.7064	2
Antioch	22	church	6.1816	6	15.1417	3
Aphek	9	aphek	11.6935	8	33.0742	1
Apollos	11	apollo	11.4040	10	36.0626	1
Apollos	11	paul	6.4591	5	14.4430	2
Aqaba	9	red	8.9930	8	25.4362	1
Aqaba	9	sea	6.3243	9	18.9728	2
Aquila	7	aquila	12.0561	6	29.5312	1
Aquila	7	priscilla	12.0561	5	26.9582	2
Ar	8	ar	11.8634	6	29.0593	1
Ar	8	moab	7.0356	5	15.7321	2
Arab	10	arabian	11.0269	7	29.1745	1
Arabia	11	arabia	11.1409	5	24.9119	1
Arad	5	arad	12.5415	5	28.0436	1
Aram	7	aram	10.3191	6	25.2765	1
Araunah	13	ornan	10.8410	8	30.6631	1
Araunah	13	araunah	10.6775	5	23.8757	2
Araunah	13	threshingfloor	9.5000	6	23.2702	3
Araunah	13	jebusite	8.6605	6	21.2137	4
Araunah	13	david	4.4504	8	12.5878	5
Arba	5	arba	11.8634	5	26.5274	1
Arioch	5	arioch	12.2784	5	27.4554	1
Aristarchus	5	aristarchu	12.5415	5	28.0436	1
Arnon	23	arnon	10.3399	23	49.5882	1
Arnon	23	aroer	9.3399	8	26.4171	2
Arnon	23	jabbok	9.8544	5	22.0352	3
Arnon	23	river	6.0714	11	20.1364	4
Arnon	23	heshbon	7.5325	5	16.8432	5
Aroer	16	aroer	10.7703	15	41.7132	1
Aroer	16	arnon	9.3399	8	26.4171	2
Aroer	16	river	6.1355	8	17.3538	3
Aroer	16	gilead	6.2784	5	14.0390	4
Aroer	16	city	3.7445	8	10.5910	5
Arpachshad	7	arphaxad	11.5415	7	30.5359	1
Arpad	6	hamath	9.8634	6	24.1603	1
Artaxerxes	14	artaxerx	10.9305	11	36.2525	1
